trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,min_C_cwt_coefficients,max_C_abs_energy,max_C_fft_aggregated,max_C_number_crossing_m,daily_precipitation_spkt_welch_density,daily_precipitation_time_reversal_asymmetry_statistic,SO2_autocorrelation,SO2_cid_ce,SO2_last_location_of_minimum,SO2_spkt_welch_density,SO2_time_reversal_asymmetry_statistic,NO2_autocorrelation,NO2_cid_ce,NO2_spkt_welch_density,NO2_time_reversal_asymmetry_statistic,CO_cid_ce,CO_last_location_of_minimum,CO_spkt_welch_density,CO_time_reversal_asymmetry_statistic,PM2_5_cid_ce,ave_C,min_C,max_C,ave_ws,ave_rh,ave_hpa,daily_precipitation,SO2,NO2,CO,PM2_5,PM10,O38h,AQI,month,day,week
-0.055516545,-0.01158857,-0.18926877,0.0,0.0,0.23439774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17534284,-2.0940287,0.16919647,-0.23541385,0.0,-1.1647404,-1.2645073,-0.032758936,-0.60516125,0.43149805,0.14490394,0.5244928,-0.8456559,0.2973392,0.24718398,1.0442324,-2.0872858,0.18744119,-0.88708484,-0.019159006,-0.8274403,-0.9115279,-1.3619909,-0.16104878,0.083736524,0.01745928,-0.24009104,0.0,-0.061568648,-0.013140646,-0.0944394,0.41480035,0.018478442,0.080738455,0.003645864,-0.017405529,0.22516204,-3.6912415
-0.03746459,0.01158857,0.5140746,0.0,0.0,0.6625173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5957886,-2.828495,0.13971244,0.07934904,0.0,0.4097424,-1.1882238,0.10801329,-0.3171912,0.10681867,0.051717386,0.051584944,0.7612653,0.040397435,-0.7379844,0.1716917,-0.8508894,0.30788314,-1.331407,-0.25446317,0.13141094,-0.5653926,-1.5122615,-0.24646842,0.061553735,-0.60561854,-0.27031285,0.0,-0.038367398,-0.013140646,-0.43362242,-2.1310651,0.023942463,0.10545967,0.003645864,-0.12620637,0.14392418,-11.5174675
0.0064270496,0.01158857,0.17221883,0.0,0.0,-1.7305236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39929095,-3.0877545,0.14241543,1.1018317,0.0,1.0528481,0.077954605,-0.121568754,-0.20266272,-0.0036897636,0.1735087,0.25842693,-1.3577964,-0.29461676,-1.5972476,0.46812308,0.81131625,0.18906541,-1.9915795,-0.09828012,-2.2168639,-1.2360939,-1.3349742,-0.32994008,-0.40637407,-0.07825412,-1.3104507,0.0,-0.19902545,-0.0044090333,-0.674274,-1.9829468,0.0374621,-0.019919164,0.003645864,-0.010454459,0.20590815,3.0907955
-0.06417443,0.01158857,-1.0307195,0.0,0.0,-1.9530659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18925926,-3.3958266,0.13641833,0.5453105,0.0,-1.6870744,0.077954605,-0.121568754,-0.2061446,-0.0036897636,-1.2009152,0.29065982,-1.5031395,-0.29461676,-1.6022079,0.6858875,0.89783436,-0.1969126,-1.9068005,-0.14413397,-2.204534,-0.7098685,-1.4180577,-0.29872054,0.18245627,0.008904908,-1.0319968,0.0,-0.19902545,-0.0044090333,-0.7034311,-1.5889126,0.0374621,-0.019919164,0.003645864,-0.021797322,0.20878923,1.5111301
-0.004322392,-0.01158857,-0.7962659,0.0,0.0,0.26967973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.52604467,-1.9457239,0.1658685,1.0269376,0.0,-1.6361328,0.077954605,0.102822304,-0.07198984,-0.09131593,-0.83513176,0.25626308,0.43828908,0.0012169068,-0.86438084,0.112156585,0.115487486,-0.21668299,-0.5653682,-0.13748045,-1.9409457,-0.8619047,-1.1919708,-0.059117682,0.05661637,0.060280014,-0.67329323,0.0,-0.19902545,-0.00639742,-0.58202493,-0.2570694,0.09064049,0.080738455,0.003645864,-0.024037698,0.5720738,2.9641225
0.010522096,0.01158857,0.48282683,0.0,0.0,0.82738864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43014193,-2.6401997,0.17424677,1.2287716,0.0,-1.2623597,0.077954605,0.102822304,-0.20656878,-0.10291574,-1.0559914,0.2611849,0.26739293,0.0012169068,-0.86861336,0.18933745,0.10914475,0.43394232,-0.49850097,0.07841657,-1.5920979,-0.6522354,-0.9070674,-0.12538147,0.10143873,0.058018696,-0.5273178,0.0,-0.19902545,-0.00639742,-0.44325167,-0.46711847,0.09064049,0.07464614,0.003645864,-0.024037698,0.5084378,3.3452587
-0.0038690192,0.01158857,0.50113493,0.0,0.0,0.706253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-1.9932752,0.17424677,1.014144,0.0,-1.4973091,0.077954605,0.102822304,-0.13885124,-0.10291574,0.32564333,0.26808262,0.43828908,0.0012169068,-0.8594204,0.64045936,0.18888184,-0.39489198,-0.51987594,0.102326915,-1.7431942,-0.6243496,-1.2326734,-0.2113056,0.17275952,0.048963703,-0.32545575,0.0,-0.19902545,-0.00639742,-0.35226607,-0.26355708,0.08692394,0.07464614,0.0004776992,-0.021797322,0.46221566,3.022772
-0.055516545,-0.01158857,-0.22332521,0.0,0.0,0.23953983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4014412,-2.3860989,0.16504799,-0.8472725,0.0,-1.1647404,0.077954605,0.10801329,-0.55236495,-0.12401361,0.13036129,0.0747875,-1.2884405,0.14466074,-1.2719765,-0.13480854,-2.0872858,-0.2407926,-1.4047323,-0.03766104,-1.4616748,-0.78937805,-1.3362353,-0.8278168,0.16325009,-0.002301637,-0.18674947,0.0,-0.061568648,-0.013140646,-0.55845815,0.28904927,0.033745553,0.080738455,0.0004776992,-0.017405529,0.40265128,-4.356904
-0.013962224,0.01158857,0.56014204,0.0,0.0,0.31726405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,0.3292665,0.1944953,0.2923448,0.0,1.8017784,0.071442604,0.15820652,-0.23209742,0.007102816,0.02574031,0.77026874,0.8178974,0.03795443,0.22354683,0.13780276,-0.2086316,-0.24839903,-0.4264557,-0.01702442,0.40162426,-0.75437576,-1.334108,-0.15803953,0.3933653,0.5166046,-0.17100334,0.0,-0.038367398,-0.013140646,0.15779924,0.40526882,0.020225914,0.07464614,0.0004776992,-0.12620637,0.312772,-8.329252
-0.027371392,0.01158857,-0.2333878,0.0,0.0,-2.009636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32801223,-1.810028,0.16568592,-1.0893495,0.0,-1.6822582,0.077954605,-0.02697634,-0.17042898,-0.010465847,0.12336398,0.61954635,0.11230602,-0.056903634,0.033095174,0.19223745,0.9045107,-0.21108739,-0.2760163,-0.29583418,-1.9825239,-1.2652059,-1.2282054,-0.7835867,0.2906567,0.058538977,-0.23302574,0.0,-0.061568648,-0.0072749048,-0.10772096,0.08238074,0.020225914,-0.019919164,0.003645864,-0.015165152,0.46720606,3.0611346
-0.06217484,0.03838273,0.34669143,0.0,0.0,-1.9274106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17652076,-1.805281,0.16374135,-1.0412699,0.0,-1.6545049,0.077954605,0.018082349,-0.32567444,-0.02729056,0.23381978,0.088998646,0.012768552,0.35760784,-0.16277912,1.6002038,0.24715078,-0.21108739,-0.35212925,-0.2732032,-1.894764,-0.882015,-2.1410437,-0.4561916,0.24272527,0.051401686,-0.23302574,0.0,-0.061568648,-0.0072749048,-1.8953973,0.11213474,0.020225914,0.060787916,0.016191429,-0.015165152,0.4216685,2.392879
0.025368273,0.03838273,0.47429976,0.0,0.0,0.559483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40990862,-1.1760249,0.23335585,-0.5016011,0.0,-1.5176255,0.1078628,-0.014788114,-0.16997913,0.11225919,0.2835473,0.53594184,0.08495749,0.009570849,-0.095589824,1.4259384,-0.16432808,-0.21108739,-0.17437768,-0.12704256,0.9767086,-0.8594605,-1.1483046,-0.115093924,0.25804317,0.058538977,-0.18886326,0.0,-0.061568648,-0.013140646,0.8955956,0.22489713,-0.02551916,0.08079315,0.016191429,-0.015165152,0.10759321,3.1986504
-0.030770473,0.01158857,0.48444748,0.0,0.0,0.594456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4474031,-1.3252738,0.23311637,-0.43712756,0.0,-1.5536234,0.1078628,0.02947993,-0.057304323,0.11225919,0.23381978,0.8993455,0.11797078,0.020002667,-0.08024753,1.3793832,-0.46317428,-0.1893373,-0.5313753,-0.13597974,0.5227041,-0.74001455,-1.1483046,-0.22746848,0.18457839,0.03629659,-0.24018092,0.0,-0.061568648,-0.0072749048,-1.2114127,0.18833317,0.024163961,0.08079315,0.003645864,-0.017416729,0.14882055,3.5026584
-0.007268101,0.01158857,0.46984473,0.0,0.0,0.6246089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4474031,-2.4774659,0.20015086,0.5596692,0.0,-1.2682793,0.1078628,0.038959667,0.00011819508,0.051874742,0.08842784,0.46376285,0.6275807,0.011251484,-0.025785219,1.1333356,-0.23597099,0.40126026,-0.33525127,-0.13466772,0.6352103,-0.6352551,-1.1595709,-0.1761281,0.19165103,-0.03203084,-0.5270642,0.0,-0.19902545,-0.00639742,0.20406397,-1.7318684,0.035118006,0.096678205,0.003645864,-0.024048898,0.15825301,3.6728513
-0.02211259,-0.01158857,-0.24831884,0.0,0.0,-0.014971351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4014412,-1.9750186,0.18724254,0.47267276,0.0,0.45121565,0.1078628,0.15820652,0.24857204,-0.1449016,-0.025121868,0.63633335,-0.26218215,0.010018666,0.0071989633,0.9903662,-1.3191624,-0.37298995,-1.6557112,-0.15128216,0.71823215,-0.724053,-1.407816,-0.2159746,-0.033376418,-0.1188606,-0.7855761,0.0,-0.19902545,-0.00639742,0.054097623,-2.844063,0.020225914,0.086885475,0.0004776992,-0.024037698,0.22416699,-4.3817596
-0.08150845,-0.01158857,-0.45674127,0.0,0.0,0.0323279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48539808,-1.591662,0.1504167,0.4167133,0.0,0.43884188,0.07981084,0.04662516,-0.02233395,-0.11681556,0.06636603,-0.07428794,-0.23530729,-0.014090288,0.1169742,1.051155,-0.34465936,-0.29874083,-1.2159594,-0.27759308,-2.2183325,-0.96652037,-1.2400888,-0.24948089,0.22540583,0.1527084,-0.25003052,0.0,-0.038367398,0.0071676243,0.038870595,0.17003916,0.024163961,0.086885475,0.0004776992,-0.19207034,0.1989398,-15.063473
-0.030770473,0.01158857,0.22816133,0.0,0.0,-1.101142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-2.0242715,0.183428,-0.28703156,0.0,1.1622789,0.1078628,0.102822304,-0.11708032,0.02600063,0.1615791,0.6162964,0.09344934,0.24500985,-0.93552464,1.0322338,0.19713943,-0.25131178,-0.5967285,-0.17651871,0.60950065,-1.2564211,-1.1783153,-0.18618822,0.3009381,-0.011159228,-0.5456423,0.0,-0.061568648,0.0039681294,-0.6766757,0.15336974,0.024163961,0.060787916,0.0004776992,-0.017416729,0.17552905,4.727171
-0.030770473,0.015710749,0.27875102,0.0,0.0,-1.273023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699378,-2.233949,0.17858133,-1.5820287,0.0,0.73538584,0.1078628,0.102822304,-0.18752132,-0.0518096,0.1376296,0.6345583,0.0973258,0.03586384,-0.9815398,0.7701161,0.14226547,-0.25085872,-0.7232185,-0.19154905,0.5960824,-0.7052006,-1.3430581,-0.3349819,0.26874182,0.028676173,-0.5456423,0.0,-0.061568648,0.0039681294,-0.6766757,-0.38736534,0.020225914,-0.019919164,0.003645864,-0.015165152,-0.06795498,3.962722
-0.04207155,0.01158857,0.533293,0.0,0.0,0.5992812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45920599,-2.0361257,0.20147109,-0.28947583,0.0,0.83047575,0.1078628,-0.121568754,-0.17692395,-0.09125509,0.1376296,0.3904898,0.1489179,0.00059603155,-1.0695665,0.6285727,0.08949138,-0.25085872,-0.6892885,-0.1132882,0.81470764,-0.7079768,-2.1049304,-0.26653558,0.30962768,0.050918546,-0.52509165,0.0,-0.061568648,0.0071676243,-0.6974693,-0.9477003,0.020225914,0.07464614,0.003645864,-0.015165152,-0.06795498,3.7160962
-0.030770473,0.01158857,0.52698064,0.0,0.0,0.65422344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45920599,-1.6110473,0.23573981,0.106049344,0.0,1.0267346,0.1078628,0.025576673,-0.107392706,-0.09125509,0.4340053,0.6233102,0.6409147,0.022991247,-0.044133104,0.89049125,0.097237706,-0.25085872,-0.7716106,-0.1132882,0.89167714,-0.7079768,-1.2108294,-0.32022762,0.28769124,0.050918546,-0.56431043,0.0,-0.061568648,0.0039681294,-0.1493389,-0.23110719,0.08692394,0.07464614,0.003645864,-0.015165152,0.06439254,3.6604488
-0.030770473,0.01158857,0.52698064,0.0,0.0,0.72770417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45920599,-1.531646,0.23663245,-0.20279476,0.0,0.9939485,0.1078628,0.025576673,-0.111704,-0.01340696,0.4340053,0.47165868,0.039245777,0.022991247,-0.044133104,0.48083106,0.78912586,-0.25085872,-0.61997426,-0.070904166,0.75057393,-0.69971526,-1.1841129,-0.38267958,0.2725478,0.050918546,-0.52509165,0.0,-0.061568648,-0.013140646,0.0058338046,-0.75040805,0.08692394,0.07464614,0.003645864,-0.015165152,0.14489184,2.7484603
-0.05691604,-0.1228874,-0.22459322,0.0,0.0,0.081244394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27648178,-0.94230163,0.2282542,-0.5214678,0.0,0.47687715,0.1078628,0.12387079,-0.212193,0.02853117,0.41372982,-0.044079855,-0.075295195,0.033599254,-0.7804056,0.7802807,2.571459,0.25230178,-1.259998,-0.12355664,0.6633248,-0.9696506,-1.8135178,-0.5440091,0.10883983,0.065658815,-0.36819243,0.0,-0.061568648,-0.013140646,-0.59099513,-0.9545257,0.09064049,0.080738455,0.003645864,-0.017405529,0.21347737,-2.8560512
-0.10146741,0.03838273,0.5875008,0.0,0.0,0.10394491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45920599,-0.62601745,0.19395633,0.0771441,0.0,0.44696593,0.07981084,-0.12899762,-0.21331054,-0.049495034,0.43661115,0.0046374863,0.65516764,0.041153137,-0.7817875,0.6233157,-0.59856147,0.31822926,-1.0093167,-0.1702554,-1.9655182,-1.1708589,-2.3149354,-0.6529184,0.107507706,0.14973995,-0.25259238,0.0,-0.038367398,-0.013140646,-0.55165356,-1.3050869,0.09064049,0.07464614,0.003645864,-0.12620637,0.20550859,-14.944889
-0.07709709,0.122887395,-0.053098604,0.0,0.0,0.6452019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17652076,-0.69582736,0.23308152,-1.1228321,0.0,0.6826066,0.1078628,0.09921119,-0.17917295,-0.008309258,0.3613221,0.5790919,-0.30097082,0.24438433,-0.9387231,1.3189746,0.05020487,-0.29470533,-0.325473,-0.091332614,1.3766478,-1.3407913,-1.7030742,-0.32197726,0.18707632,0.006119348,-0.52681834,0.0,-0.061568648,-0.0072749048,-0.64045626,-0.2854435,0.033745553,0.07464614,0.0004776992,-0.015165152,-0.839542,5.4468703
-0.030770473,0.122887395,-0.96353394,0.0,0.0,-1.6285613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32801223,-0.9964871,0.17521602,-1.374388,0.0,0.723094,0.1078628,-0.12226948,-0.21588825,-0.08610714,0.18687105,0.84942317,0.056494318,-0.33028755,-1.032798,1.2954748,0.73763996,-0.3577909,-0.5760582,-0.107453324,1.7192141,-0.7966726,-1.1475999,-0.17170641,0.016528642,-0.13068995,-0.5050303,0.0,-0.061568648,-0.0072749048,-0.81112814,-0.27013287,0.020225914,0.24055293,0.0004776992,-0.015165152,-0.84697825,2.78879
-0.007268101,0.015710749,0.533293,0.0,0.0,0.63541806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-1.6590079,0.23328057,-0.99897224,0.0,0.6136939,0.1078628,-0.022953661,-0.11078183,-0.0853396,0.1615791,0.561389,0.23901159,0.010547858,-0.020982422,1.4640481,0.14220488,-0.27179158,-0.7801455,-0.06947954,1.582943,-0.72001034,-1.3026544,-0.32022762,0.056789998,-0.04750034,-0.5684854,0.0,-0.061568648,-0.013140646,-0.07102535,0.15336974,0.020225914,0.07464614,0.013023264,-0.015165152,-0.90881926,3.1889584
-0.027371392,0.01158857,-0.96353394,0.0,0.0,-1.4226487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32801223,-2.6253824,0.14974281,-0.59868675,0.0,0.950321,0.077954605,-0.020978417,-0.42683095,-0.12555267,0.027173817,0.583298,-0.049375176,-0.308287,0.0071501415,0.4467675,0.7986972,-0.1729629,-0.91671145,-0.2773385,-3.721913,-0.82241863,-1.2507865,-0.20065328,0.21706991,-0.12825195,-0.5619817,0.0,-0.061568648,-0.0072749048,-0.3735206,-0.9066663,0.020225914,0.24055293,0.003645864,-0.015165152,-3.1924813,2.2802336
-0.0038690192,0.01158857,0.533293,0.0,0.0,0.6266956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-1.8527974,0.23573981,-0.6236766,0.0,1.0324558,0.1078628,-0.020978417,-0.42331126,-0.02729056,0.34654877,0.28983146,0.20868374,0.01688266,-0.05669849,-0.011541409,-0.35515228,-0.1729629,-0.3534873,-0.113737114,1.8328954,-0.6945766,-1.2039118,-0.70366687,0.32974175,-0.045062356,-0.5292666,0.0,-0.061568648,-0.013140646,-0.1796776,-0.23110719,0.08692394,0.07464614,0.003645864,-0.015165152,-0.8484654,3.9773424
-0.018713508,-0.015710749,-0.41417965,0.0,0.0,0.13432539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48539808,-2.528259,-4.2001266,-1.2181115,0.0,-0.7387967,0.04449626,-0.011896815,-0.2856734,-0.063794754,0.11227862,0.020247785,-0.3505675,0.07997789,-0.11415078,-0.23138879,-0.8220642,-0.091754705,-1.0795932,-0.32528704,-2.8280272,-0.9664671,-1.2651762,-0.9468166,0.16463098,-0.06777102,-0.36409658,0.0,-0.061568648,0.0071676243,-1.4266373,0.4021145,0.036235377,0.080738455,0.016191429,-0.017405529,-3.3525975,-3.9541323
-0.06361017,0.003526087,-0.4584494,0.0,0.0,0.11914721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48539808,-1.7279359,-3.9324565,-0.6759476,0.0,-0.69283384,0.037984267,-0.011896815,-0.49806294,-0.059951343,0.11227862,0.12934528,0.6450249,0.17852762,-0.047926143,-0.31450424,-3.2622123,-0.18536042,-0.13962655,-0.3543056,-0.17606625,-0.9896034,-2.18098,-1.0671297,-0.0038160556,-0.58520603,-0.17272982,0.0,-0.038367398,-0.013140646,-1.3330332,0.3756232,0.036235377,0.080738455,0.003645864,-0.15905623,-0.13975443,-11.472966
-0.06217484,0.015710749,0.18650052,0.0,0.0,-1.1228154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17652076,-3.427708,-3.9531467,-0.7622101,0.0,-1.6375822,0.07440445,-0.008790192,-0.27027822,-0.02729056,0.20147456,0.5981585,-0.11102007,-0.19043955,-0.28991392,0.4541523,-0.28328755,0.46658623,-0.44918492,-0.15121996,1.0554986,-1.2445345,-2.103092,-0.1659155,0.28158972,-0.056543294,-0.20448561,0.0,-0.061568648,-0.0072749048,-1.5389187,-0.3132736,0.039951928,-0.019919164,0.003645864,-0.015165152,-0.012394623,4.2941704
-0.06417443,0.015710749,0.20580004,0.0,0.0,-1.1431677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813495,-3.7381587,-3.65545,-0.97108346,0.0,-1.0112506,0.07440445,-0.022953661,-0.2115375,0.11523356,0.2482404,0.8122752,-0.5545173,0.058340613,0.03144368,1.298651,-0.2728843,0.46370512,-0.7254251,-0.23068704,1.0554986,-0.8076712,-1.2313657,-0.23505433,0.2097779,-0.06534691,-0.22627361,0.0,-0.061568648,-0.0072749048,-0.17874846,-1.6972479,0.025602462,-0.019919164,0.003645864,-0.015165152,-0.015275733,3.3597536
-0.027371392,0.015710749,0.35188892,0.0,0.0,0.71505296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31175616,-3.4034677,-4.7864046,-1.3806401,0.0,-0.8408509,0.07440445,-0.02697634,-0.1927059,0.11225919,-1.656856,0.52297074,0.55458724,-0.01699442,0.052003507,1.0753176,-0.3014063,0.25097516,-0.42717245,-0.20110822,0.9596593,-0.8076712,-1.2551097,-0.1820514,0.12876037,-0.06611855,-0.2218243,0.0,-0.061568648,-0.013140646,-0.10188302,-1.6318145,0.039951928,0.07464614,0.003645864,-0.015165152,-0.0959627,3.0564535
-0.06417443,0.01158857,0.37280405,0.0,0.0,0.57717645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31175616,-3.0146565,-4.5405626,-0.27748054,0.0,-1.3258985,0.07440445,-0.12629215,-0.22529125,0.06647652,-1.9163727,0.63856477,-0.9439684,-0.0951558,-1.1264436,1.109253,-0.28642198,0.20563407,-0.93781364,-0.123883665,0.9074262,-0.80496633,-1.2507428,-0.23455633,0.24552374,-0.081127495,-0.29427847,0.0,-0.061568648,-0.0072749048,-0.7111557,-0.43635917,0.025602462,0.07464614,0.003645864,-0.015165152,-0.0959627,3.2653527
0.043230087,0.122887395,-0.21052864,0.0,0.0,0.71815616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4474031,-1.2867782,-0.4959849,0.017049497,0.0,-1.0938692,0.1078628,-0.02573929,-0.010120838,0.06647652,0.5485321,0.5700547,0.19423892,0.0241802,-0.35035697,1.4232028,-0.15236093,0.24070887,-0.95467424,-0.07974395,0.89200616,-0.87835395,-1.1682625,-0.15749364,0.20913877,-0.060542352,-0.23328115,0.0,-0.061568648,-0.013140646,1.1119748,0.03024792,0.09064049,0.08079315,0.003645864,-0.017405529,0.20213114,2.9829926
0.11548556,-0.1228874,-0.1503391,0.0,0.0,0.11700535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17534284,-0.46530342,0.22759944,-0.35262653,0.0,-0.97677743,0.1078628,-0.056875236,0.4375605,0.4285237,0.46322665,0.7987131,0.9082864,-0.05602745,-0.067544356,1.2806612,-1.475032,-0.024377542,-0.5818756,-0.11179704,0.908429,-0.98176646,-1.2479695,-0.17775181,0.19690403,-0.15365383,-0.2041256,0.0,-0.061568648,-0.013140646,0.89566594,0.27367485,0.09064049,0.080738455,0.003645864,-0.017405529,0.16615911,-2.3362153
-0.028806712,-0.038382728,-0.21469134,0.0,0.0,-0.12028646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4014412,-0.3246384,0.19433524,0.49199712,0.0,0.49240232,0.07981084,-0.056875236,-0.0334006,-0.19680092,0.19103113,0.6797007,-0.3020432,0.0012544626,0.051394716,1.157704,-0.36246225,0.1253996,-0.655915,-0.2300432,1.4244293,-1.092337,-1.3054453,-0.18019964,0.022975083,-0.7187458,-0.25493166,0.0,-0.038367398,-0.013140646,0.7920459,0.42115948,-0.021802612,0.080738455,0.003645864,-0.15905623,0.21455385,-12.333028
0.043230087,0.01158857,0.19652757,0.0,0.0,-1.2854937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-1.6131915,0.19115916,-0.58405906,0.0,-1.6674569,0.1078628,-0.010064704,0.00055308465,0.008942181,0.14636323,0.5191265,0.113509096,0.03258858,-0.10604175,0.5810796,-0.051774003,-0.2009861,-0.7015781,-0.16273105,1.0238436,-1.2438309,-1.1933715,-0.18777408,0.29981545,-0.038136754,-0.22086127,0.0,-0.061568648,-0.0072749048,0.95433575,0.18833317,0.020225914,0.24055293,0.003645864,-0.015165152,0.1533556,4.2259364
0.043230087,0.015710749,0.34669143,0.0,0.0,-1.6567311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-2.3390481,0.18631248,-1.1278276,0.0,-1.0158318,0.1078628,-0.022252928,0.9266987,-0.03127086,0.050173074,0.56816953,-0.18011416,-0.09705049,-0.1797866,0.81398726,0.9626688,-0.2009861,-0.31118295,-0.19367225,1.106576,-0.6816123,-1.1900977,-0.088395655,0.43094662,-0.038136754,-0.22086127,0.0,-0.061568648,0.0039681294,-0.09135821,-0.43643337,0.020225914,-0.019919164,0.003645864,-0.015165152,0.16551064,2.3888495
-0.06964145,0.015710749,-0.58428574,0.0,0.0,0.49307734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48539808,-2.076691,0.22033879,-1.1399506,0.0,-1.1961942,0.1078628,0.016096938,-0.4164682,-0.15911008,0.17874354,0.3773953,-0.9164026,-0.13439456,-0.24025285,0.41854578,0.9737258,-0.2009861,0.069435924,-0.20319419,0.9005998,-0.6903592,-0.9081544,-0.042374127,0.32141754,-0.21193647,-0.2312019,0.0,-0.061568648,0.0071676243,-1.4190072,0.015868362,0.033745553,0.10545967,0.003645864,-0.017405529,0.16960146,2.1273108
0.077753864,0.122887395,0.5453793,0.0,0.0,1.0307107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-0.8968352,0.23495531,-0.004964632,0.0,1.7268283,0.1078628,-0.022252928,1.365616,-0.12852705,0.35411137,0.47670367,0.048942354,0.47833565,0.07029645,1.6148636,1.1042159,0.4940701,0.35437214,0.15600148,0.93345755,-0.34977335,-1.0161896,-0.1179083,0.32773873,0.14625542,-0.16875578,0.0,-0.061568648,-0.013140646,0.28934383,-0.3280239,0.0374621,0.10545967,0.003645864,-0.015165152,0.13683984,2.259004
-0.15802549,0.03838273,0.4706509,0.0,0.0,0.96151096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21174148,-1.8416494,0.20324382,-0.971673,0.0,0.62552994,0.077954605,-0.021015879,-0.16855974,-0.12096595,-1.9322389,0.25821954,-1.115838,-0.094068415,-0.62536365,1.2143154,1.0062155,0.46914303,0.34691298,-0.20342354,-1.4182276,-0.9137372,-1.2142282,-0.06902457,-2.1091506,-0.2235393,-0.23089989,0.0,-0.061568648,0.0071676243,0.69148093,-0.11797479,0.0374621,0.07464614,0.003645864,0.040414862,0.43743977,1.6485958
-0.06964145,-0.1228874,-0.36455694,0.0,0.0,0.01127534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27648178,-0.62381464,0.22068381,-0.10915526,0.0,1.5517858,0.1078628,-0.028444756,1.5811372,0.031472277,0.24608415,0.23781137,-0.6467927,-0.0010715201,-0.24365583,0.5886507,2.0991044,0.21581908,0.5368345,-0.1429907,0.79898447,-0.9209231,-1.0830259,-0.053788014,0.23045996,-0.11634253,-0.2259136,0.0,-0.061568648,0.0071676243,-0.22276029,0.102690265,0.0374621,0.080738455,0.003645864,-0.017405529,0.2425222,-1.1719372
