date,K29.500,E14.900,I10.x00,E05.900,J40.x00,G47.900,J03.900,N18.900,E03.900,I63.900,R51.x00,E04.101,R42.x00,H10.900,F41.101,H52.701,J06.900,L30.902,Z00.001,I25.103,J39.900,E78.500,I10.x04,J18.000,F20.900,I25.101,I49.900,M81.901,N97.900,M25.500,N96.x00,F32.900,I70.900,F32.901,H35.900,R50.900,N04.900,F41.900,E28.200,N41.900,D69.000,I10  02,L70.900,K29.502,R21.x00,K52.916,Z49.201,L28.000,N39.000,N20.901,D64.900,K04.000,G40.901,C50.900,N46.x00,L50.900,M06.900,M32.900,E14.901,J30.400,K30.x00,K73.900,I63.801,L21.900,Z95.501,C34.900,I51.900,B07.x00,N02.801,R94.600,H66.900,N03.900,K52.905,N19.x03,J03.901,K59.000,K02.900,J31.200,B08.501,I10.x05,M45.x00,M13.900,L28.203,N19.x01,R10.400,K21.001,N39.001,E05.901,H81.901,N40.x00,I25.100,B02.900,J40  03,E07.900,F09.x00,R00.200,H26.900,J06.903,E83.503,B18.107
2014/6/28,151,124,101,99,96,82,92,55,34,57,37,23,34,36,31,8,36,25,11,25,15,48,27,28,16,32,28,21,13,25,6,17,24,14,56,24,21,7,11,22,4,0,7,0,26,8,18,13,13,16,13,8,19,12,15,24,9,17,0,13,17,3,4,5,4,5,3,7,7,10,6,16,8,17,8,4,5,19,9,15,6,33,16,8,4,1,1,2,8,8,1,6,0,17,8,4,1,0,18,0
2014/6/29,52,52,35,37,31,37,63,40,15,4,19,11,6,39,14,32,29,22,10,5,4,6,13,8,9,8,8,12,29,4,17,3,2,10,1,25,4,8,16,10,1,0,10,0,7,13,1,11,5,10,10,2,4,0,10,7,2,6,0,5,9,3,7,3,2,1,13,5,1,6,4,3,13,10,6,14,0,3,6,4,1,2,12,4,11,1,7,0,0,3,0,4,0,7,8,14,1,0,0,2
2014/6/30,0,0,4,0,31,0,43,0,0,7,6,0,4,3,0,0,24,0,3,1,1,0,0,11,0,0,0,0,0,0,0,0,2,0,0,26,3,0,0,0,4,0,0,0,1,9,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,0,0,3,0,0,0,6,0,16,2,0,0,11,1,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0
2014/7/1,182,125,113,121,67,48,149,53,66,42,67,30,34,68,49,74,46,41,34,46,37,22,32,20,32,27,25,35,14,31,21,25,12,25,23,37,45,20,7,21,26,0,23,0,11,20,32,12,5,24,16,21,12,13,8,30,15,20,0,13,14,7,17,10,17,6,16,12,8,12,7,9,1,9,17,16,12,14,19,2,17,4,21,6,8,6,2,0,8,10,26,11,0,26,6,10,9,0,5,22
2014/7/2,197,116,154,103,84,58,100,72,49,65,49,38,48,18,49,21,28,49,28,16,36,39,31,14,24,5,16,31,15,24,11,13,29,21,7,24,8,22,12,13,1,0,21,0,8,12,11,23,12,13,7,14,32,20,8,20,21,22,0,14,9,2,14,15,8,15,5,13,9,5,14,18,9,11,20,4,4,17,21,9,33,3,10,3,5,1,2,1,8,3,0,10,0,11,12,1,1,0,5,3
2014/7/3,206,124,132,165,53,46,105,65,80,38,53,66,43,35,48,56,36,30,24,47,21,27,23,19,32,9,23,20,18,31,10,27,31,21,13,22,19,16,8,16,37,0,11,0,16,16,8,30,25,14,15,11,6,21,7,9,16,23,0,16,31,35,3,20,14,11,14,16,19,9,3,16,3,13,12,5,4,5,14,6,7,3,13,6,5,0,0,0,5,6,1,4,0,23,5,7,2,0,12,28
2014/7/4,174,104,96,123,88,93,88,69,49,25,31,62,65,35,55,28,46,43,39,23,17,29,18,21,37,22,26,26,9,23,9,29,4,12,4,33,26,21,8,9,26,0,17,0,26,19,19,17,20,12,20,13,10,8,20,12,32,19,0,3,11,20,5,14,12,9,4,19,4,11,21,14,12,16,19,14,15,4,23,8,6,15,7,5,18,6,0,0,4,12,16,9,0,20,9,3,6,0,14,0
2014/7/5,147,137,105,172,54,70,81,77,66,51,59,52,45,47,47,32,37,36,19,24,31,38,35,31,24,7,38,27,13,28,10,27,20,28,62,7,5,7,12,22,3,0,16,0,11,16,7,19,10,7,19,9,20,9,15,16,17,9,0,18,14,6,7,20,12,9,7,10,7,7,13,12,22,17,11,9,10,19,26,9,7,5,8,10,9,1,6,0,12,5,3,11,0,25,7,7,3,0,13,0
2014/7/6,60,45,37,31,47,24,75,59,15,17,27,6,13,20,13,20,25,31,22,4,12,13,13,8,11,6,6,8,21,12,8,12,3,13,0,24,7,2,6,16,5,0,9,0,0,11,1,11,18,1,9,2,7,2,6,7,0,2,0,6,4,2,7,4,3,0,10,6,3,8,0,9,12,18,11,4,0,0,4,1,3,1,14,5,5,1,9,0,6,6,0,4,0,4,9,7,6,0,0,1
2014/7/7,0,0,0,0,30,0,60,3,0,4,0,0,1,0,0,0,15,1,1,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,0,0,0,0,8,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,5,0,0,1,7,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/7/8,179,137,133,133,59,52,112,74,39,45,31,30,34,69,33,81,15,30,27,52,14,27,10,13,22,34,28,21,11,48,9,25,12,20,18,23,21,17,10,29,12,0,13,0,26,23,20,20,9,16,33,23,5,17,8,19,20,37,0,19,12,8,10,8,7,9,7,10,25,11,7,2,21,15,6,4,11,5,15,7,22,26,13,15,6,3,5,0,9,17,10,20,0,11,15,10,12,0,11,14
2014/7/9,215,129,114,101,48,43,67,65,43,40,52,20,30,11,44,74,36,27,23,28,24,35,33,17,27,7,20,18,13,59,8,28,24,27,6,16,10,18,15,14,3,0,23,0,8,27,9,17,18,28,9,16,36,20,8,13,24,25,0,9,17,7,5,12,9,24,1,17,5,14,14,27,11,2,0,15,10,9,6,6,28,3,14,9,13,1,4,0,7,6,0,6,0,18,13,15,1,0,7,0
2014/7/10,126,133,128,160,53,90,97,66,59,60,46,81,39,45,37,52,28,31,33,39,29,31,12,14,33,18,22,23,2,33,8,19,23,28,19,11,41,28,0,15,21,0,9,0,28,14,4,18,9,17,10,8,11,31,4,12,11,14,0,8,27,20,2,12,9,19,14,15,20,5,13,14,8,23,6,7,15,3,11,9,12,18,7,5,7,0,1,1,11,6,0,7,0,24,7,8,8,0,11,21
2014/7/11,175,114,126,119,39,80,77,55,43,40,48,54,42,28,30,25,32,20,40,12,25,20,24,18,24,29,17,26,7,39,9,16,9,19,6,17,30,12,2,9,21,0,17,0,12,13,8,20,45,8,19,16,7,6,7,16,11,7,0,11,16,8,14,6,20,4,14,7,4,12,2,10,3,25,5,11,11,3,18,9,12,3,28,5,9,10,1,0,16,13,24,12,0,16,5,14,8,0,8,0
2014/7/12,146,123,91,125,61,68,67,59,46,51,41,34,31,44,32,49,54,30,39,24,12,36,10,23,18,13,15,9,18,30,6,13,26,18,61,21,25,3,11,20,0,0,18,0,20,19,5,12,21,10,16,9,22,6,20,22,14,15,0,6,21,5,7,13,8,7,8,11,10,12,12,23,15,12,15,3,9,10,4,15,11,20,7,17,16,0,3,0,7,7,1,3,0,12,14,1,6,0,13,0
2014/7/13,69,32,48,27,38,31,65,59,18,10,28,10,19,11,10,15,10,15,16,5,5,4,16,7,15,3,4,12,16,18,15,4,0,12,2,38,1,4,7,19,3,0,8,0,2,9,4,3,6,7,7,0,7,3,8,6,2,0,0,4,4,20,8,4,3,1,8,1,2,0,6,4,9,6,8,4,0,0,1,2,5,5,10,4,2,1,1,0,1,3,0,5,0,3,1,10,3,0,0,0
2014/7/14,2,1,0,0,48,0,84,0,0,0,2,0,2,6,0,0,22,0,7,1,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,7,0,0,0,0,18,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,10,1,0,1,5,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
